t,tau_cmd,tau_meas,tau_pred,q,dq_raw,dq_filt,ddq
3.290755153,-0.120257768,-0.133000001,-0.228523606,0.331612557,-9.913470268,-10.137328207,11.164464652
3.301729870,-0.089303846,-0.171000004,-0.196659630,0.226892799,-9.773843765,-10.011022771,11.915910565
3.312842548,-0.057921926,-0.151999995,-0.164206217,0.139626339,-9.616764069,-9.874023737,12.676383299
3.323898287,-0.026675559,-0.094999999,-0.133249301,0.034906585,-9.459684372,-9.730046972,13.394035406
3.334695294,0.003850849,-0.075999998,-0.087485363,-0.052359879,-9.302604675,-9.581517133,14.492454827
3.345062118,0.033159656,-0.037999999,-0.049379955,-0.139626339,-9.128071785,-9.423951620,15.387289731
3.355555307,0.062812778,-0.037999999,-0.024423958,-0.226892799,-8.953538895,-9.260490196,15.938186832
3.366189517,0.092839295,0.000000000,0.007258574,-0.314159274,-8.761552811,-9.087116877,16.657484621
3.376762445,0.122655819,0.000000000,0.019474012,-0.401425719,-8.569566727,-8.907275899,16.868916978
3.387769252,0.153643991,0.056999996,0.025940482,-0.488692194,-8.377580643,-8.723214678,16.929020629
3.398672674,0.184275933,0.037999999,0.058703579,-0.575958669,-8.185594559,-8.536399684,17.668460176
3.409373108,0.214262004,0.075999998,0.086865330,-0.663225114,-7.976154804,-8.341722923,18.284164559
3.420246088,0.244642255,0.113999993,0.109947023,-0.733038306,-7.766715050,-8.141916241,18.765330887
3.431167937,0.275055580,0.189999998,0.165012712,-0.820304751,-7.539822578,-7.932697651,20.069222562
3.441735697,0.304372064,0.171000004,0.201677061,-0.890117943,-7.295476437,-7.711272758,20.889499386
3.452751632,0.334803114,0.171000004,0.226761818,-0.959931076,-7.051130295,-7.481883073,21.405281720
3.463698561,0.364900568,0.227999985,0.290558316,-1.029744267,-6.789330959,-7.241231516,22.916923134
3.474116432,0.393399341,0.227999985,0.332302709,-1.099557400,-6.527531624,-6.993231421,23.853247401
3.484692770,0.422176378,0.284999996,0.362065018,-1.151917338,-6.265731812,-6.740436130,24.476503314
3.495153591,0.450474101,0.323000014,0.403378490,-1.204277158,-5.986479282,-6.478447342,25.393510930
3.505564680,0.478463415,0.379999995,0.420358936,-1.274090409,-5.707226753,-6.210459660,25.676924894
3.516180886,0.506814356,0.361000001,0.453860018,-1.308996916,-5.427973747,-5.938557446,26.385851974
3.526517224,0.534223006,0.417999983,0.489452359,-1.361356854,-5.131268024,-5.658036382,27.143905039
3.537057187,0.561962714,0.417999983,0.496415685,-1.413716674,-4.834561825,-5.371891224,27.157339867
3.547725402,0.589814047,0.437000006,0.518947806,-1.448623300,-4.537856102,-5.082076427,27.571783068
3.558600384,0.617959631,0.474999994,0.563140291,-1.500983119,-4.206243515,-4.777737519,28.538643405
3.569184310,0.645102705,0.493999988,0.595922096,-1.535889745,-3.892084122,-4.469986139,29.208038059
3.579749842,0.671942531,0.532000005,0.615098320,-1.553343058,-3.577924967,-4.160008153,29.523822438
3.590638740,0.699324834,0.569999993,0.661279328,-1.588249564,-3.228859186,-3.836447739,30.530965008
3.601061439,0.725258989,0.532000005,0.692966141,-1.623156190,-2.897246599,-3.510089315,31.161153740
3.611841977,0.751788907,0.664999962,0.706831756,-1.640609503,-2.548180819,-3.175840423,31.325267127
3.622757165,0.778333870,0.664999962,0.747559750,-1.658062816,-2.181661606,-2.830378074,32.178432763
3.633727684,0.804681396,0.664999962,0.774857086,-1.658062816,-1.797689080,-2.471534012,32.676012100
3.644802762,0.830930983,0.646000028,0.813086205,-1.675516129,-1.431169987,-2.110022990,33.455110757
3.655759683,0.856544220,0.759999990,0.843729971,-1.675516129,-1.029744267,-1.734642205,34.029700614
3.666775016,0.881925703,0.740999937,0.807359058,-1.675516129,-0.663225114,-1.362340705,32.870764782
3.677602468,0.906503801,0.817000031,0.738644163,-1.675516129,-0.366519153,-1.016307530,30.889612438
3.688006899,0.929766034,0.854999959,0.601947331,-1.675516129,-0.122173049,-0.705609100,27.168698799
3.698533946,0.952938429,0.835999966,0.451597876,-1.675516129,0.034906585,-0.448290916,23.125386291
3.709011502,0.975629337,0.874000013,0.359447520,-1.675516129,0.209439516,-0.219739375,20.605895478
3.719514834,0.997994120,0.911999941,0.287808527,-1.658062816,0.366519153,-0.016023258,18.632023074
3.730008234,1.019947139,0.930999994,1.094135511,-1.658062816,0.523598790,0.171487376,17.062265345
3.740521045,1.041540630,0.968999982,1.046981532,-1.640609503,0.663225114,0.342358924,15.741578469
3.751027698,1.062712854,0.968999982,1.015736612,-1.623156190,0.802851439,0.502373223,14.839182966
3.761614309,1.083624608,0.987999976,1.000573777,-1.623156190,0.942477822,0.655303024,14.357359000
3.772006686,1.103733042,1.026000023,0.991394827,-1.605702877,1.082104087,0.803610044,14.033181619
3.782540815,1.123683487,1.026000023,0.991261276,-1.588249564,1.221730471,0.948900672,13.944990789
3.793136772,1.143304078,1.044999957,1.009242915,-1.570796371,1.378810167,1.098287826,14.323497383
3.803590891,1.162215108,1.082999945,1.018590569,-1.553343058,1.535889745,1.250347983,14.476871064
3.814266699,1.181061372,1.082999945,1.023502238,-1.518436432,1.692969322,1.404152313,14.514359299
3.825275542,1.199994599,1.120999932,1.032439431,-1.500983119,1.867502332,1.565159552,14.651886370
3.836151710,1.218192272,1.120999932,1.053881337,-1.483529806,2.024581909,1.724801986,15.114014529
3.846758327,1.235445893,1.159000039,1.071975957,-1.448623300,2.199114799,1.889618633,15.486448331
3.857657008,1.252660147,1.197000027,1.089915412,-1.413716674,2.373647690,2.057811529,15.852895181
3.868138225,1.268716445,1.215999961,1.113119792,-1.396263361,2.548180819,2.228207562,16.354390553
3.878583289,1.284224733,1.197000027,1.122018910,-1.361356854,2.722713709,2.400041092,16.484617860
3.889042809,1.299255650,1.197000027,1.137898392,-1.326450229,2.897246599,2.572812609,16.795052198
3.899553247,1.313851020,1.234999895,1.156189890,-1.291543603,3.089232683,2.752260902,17.164051013
3.910204921,1.328116377,1.234999895,1.180011371,-1.256637096,3.281219006,2.936065974,17.673705928
3.920529173,1.341432341,1.292000055,1.197483040,-1.204277158,3.473205328,3.122713909,18.017276755
3.931027844,1.354452279,1.273000002,1.201785040,-1.169370651,3.665191412,3.311216771,18.018741866
3.941519378,1.366933488,1.254000068,1.209018105,-1.117010713,3.857177734,3.500930084,18.095399962
3.952039573,1.378912015,1.292000055,1.227081782,-1.082104087,4.049163818,3.691433151,18.452052328
3.962525699,1.390312170,1.329999924,1.241363283,-1.029744267,4.258603573,3.888516435,18.706929050
3.973015545,1.401172917,1.348999977,1.238455659,-0.977384388,4.450589657,4.083828518,18.517732395
3.983558470,1.411536653,1.329999924,1.250106210,-0.925024509,4.642575741,4.277984865,18.706188568
3.994059269,1.421304875,1.368000031,1.262750704,-0.872664630,4.852015495,4.477451970,18.917285360
4.004508976,1.430472806,1.348999977,1.270203785,-0.802851439,5.044001579,4.674319531,18.995468351
4.015016143,1.439131579,1.348999977,1.285466002,-0.750491560,5.253440857,4.875555576,19.273318533
4.025539031,1.447237543,1.386999965,1.298807933,-0.698131680,5.462880611,5.079642288,19.499781060
4.036043925,1.454761733,1.386999965,1.321003948,-0.628318548,5.672319889,5.285588938,19.954432287
4.046545596,1.461713499,1.386999965,1.337734102,-0.558505356,5.899212837,5.498814114,20.263302157
4.057024371,1.468079229,1.348999977,1.349592746,-0.488692194,6.108652592,5.710723913,20.446793138
4.067527609,1.473885070,1.368000031,1.365352321,-0.418879032,6.335545063,5.927839967,20.728261091
4.078136482,1.479162856,1.424999952,1.384942300,-0.349065840,6.562438011,6.148353347,21.106934702
4.088533883,1.483761536,1.424999952,1.401073651,-0.279252678,6.789330959,6.371083532,21.394755532
4.099025330,1.487824145,1.424999952,1.417430615,-0.191986218,7.016223431,6.595260049,21.687575033
4.109529926,1.491308903,1.424999952,1.432272383,-0.122173049,7.260569572,6.826445211,21.937071690
4.120034462,1.494208971,1.386999965,1.433130222,-0.034906585,7.487462521,7.056138892,21.825329235
4.130533674,1.496522209,1.444000006,1.424872613,0.034906585,7.714355469,7.284859361,21.478113063
4.141020161,1.498247592,1.368000031,1.420575586,0.122173049,7.923794746,7.506879902,21.237362101
4.151521781,1.499388824,1.444000006,1.424421932,0.209439516,8.150687218,7.730593366,21.206493608
4.162172209,1.499946171,1.424999952,1.434920410,0.296705961,8.377580643,7.955411820,21.347235310
4.172622963,1.499905461,1.406000018,1.447652175,0.401425719,8.604473114,8.180950964,21.545386884
4.183130413,1.499277753,1.444000006,1.451188538,0.488692194,8.831365585,8.406960369,21.505152522
4.193656348,1.498059269,1.386999965,1.450206654,0.593411922,9.058259010,8.633276958,21.347740605
4.204056766,1.496276109,1.406000018,1.445956492,0.698131680,9.267698288,8.853728932,21.109117963
4.214650881,1.493868536,1.424999952,1.457936275,0.802851439,9.494590759,9.076418883,21.289458865
4.225050459,1.490925771,1.444000006,1.456105118,0.907571197,9.721484184,9.300569479,21.111318526
4.235652415,1.487336020,1.462999940,1.452979036,1.012290955,9.930923462,9.519608110,20.902627790
4.246141622,1.483199905,1.444000006,1.462130318,1.134464025,10.157815933,9.741375834,21.010263503
4.256558038,1.478518717,1.462999940,1.453201858,1.239183784,10.367256165,9.958859938,20.652228840
4.267069932,1.473216797,1.424999952,1.432961502,1.361356854,10.576695442,10.173548584,20.002906892
4.277631493,1.467307340,0.874000013,1.382872943,1.483529806,10.768681526,10.380348428,18.585276962
4.288053296,1.460906041,0.817000031,1.285878231,1.588249564,10.908308029,10.563806535,15.966641467
4.298529376,1.453903233,0.835999966,1.184952446,1.710422635,10.995573997,10.713839305,13.265705671
4.309033269,1.446312658,0.759999990,1.087486161,1.832595706,11.082840919,10.842061877,10.667071955
4.319527620,1.438162792,0.703000009,0.991286340,1.954768777,11.117747307,10.937858462,8.120143525
4.330022538,1.429449700,0.817000031,0.928666697,2.076941729,11.152653694,11.012496610,6.455101449
4.340513290,1.420181009,0.740999937,0.876754911,2.181661606,11.187560081,11.073328562,5.075387233
4.351032028,1.410330050,0.854999959,0.820692495,2.303834677,11.205014229,11.119087372,3.596984473
4.361524786,1.399951053,0.797999978,0.784348653,2.426007748,11.205014229,11.148945677,2.638460300
4.372033987,1.389006885,0.797999978,0.760541685,2.548180819,11.222467422,11.174493389,2.007087980
4.382570985,1.377486565,0.740999937,0.744747049,2.652900457,11.222467422,11.191163652,1.588369472
4.393194984,1.365321002,0.797999978,0.734912169,2.775073528,11.239920616,11.208105972,1.323818070
4.403652310,1.352811571,0.835999966,0.717655748,2.897246599,11.239920616,11.219161087,0.870521841
4.414235054,1.339617022,0.797999978,0.706124429,3.001966238,11.239920616,11.226374715,0.567715454
4.424539701,1.326256940,0.893000007,0.698720375,3.124139309,11.239920616,11.231081714,0.373244999
4.435268915,1.311814770,0.835999966,0.693456850,3.246312380,11.239920616,11.234153101,0.235156659
4.446221215,1.296518975,0.797999978,0.690369752,3.368485451,11.239920616,11.236157227,0.154048559
4.456534599,1.281610214,0.835999966,0.688456440,3.490658522,11.239920616,11.237464949,0.103741350
4.467220933,1.265651476,0.759999990,0.687033471,3.595378160,11.239920616,11.238318257,0.066396416
4.477681872,1.249531902,0.797999978,0.686178713,3.717551231,11.239920616,11.238875053,0.043938062
4.488176252,1.232872652,0.835999966,0.685596927,3.839724302,11.239920616,11.239238370,0.028661035
4.498600822,1.215846595,0.703000009,0.685220345,3.961897373,11.239920616,11.239475441,0.018771295
4.509062071,1.198288716,0.759999990,0.684970308,4.084070683,11.239920616,11.239630133,0.012206475
4.519557520,1.180205231,0.797999978,0.684807176,4.188790321,11.239920616,11.239731071,0.007923359
4.530160174,1.161468058,0.797999978,0.684701983,4.310963154,11.239920616,11.239796935,0.005161011
4.540568066,1.142623830,0.759999990,0.684635116,4.433136463,11.239920616,11.239839913,0.003404452
4.551055072,1.123191591,0.740999937,0.684589575,4.555309296,11.239920616,11.239867956,0.002208829
4.561553015,1.103299522,0.854999959,0.684560132,4.677482605,11.239920616,11.239886255,0.001435751
4.572165854,1.082750648,0.759999990,0.684540976,4.799655437,11.239920616,11.239898195,0.000932726
4.582657918,1.062009668,0.854999959,0.684528887,4.904375076,11.239920616,11.239905986,0.000615160
4.593056899,1.041042811,0.817000031,0.684520743,5.026548386,11.239920616,11.239911070,0.000401315
4.603699298,1.019171096,0.778999984,0.684515308,5.148721218,11.239920616,11.239914387,0.000258638
4.614190251,0.997209175,0.874000013,0.684511942,5.270894527,11.239920616,11.239916551,0.000170198
4.624741558,0.974727606,0.817000031,0.684509683,5.375614166,11.239920616,11.239917964,0.000110885
4.635201703,0.952059680,0.797999978,0.684508229,5.497786999,11.239920616,11.239918886,0.000072699
4.645712375,0.928909479,0.646000028,0.684507262,5.619960308,11.239920616,11.239919487,0.000047320
4.656188613,0.905472296,0.874000013,0.684506641,5.742133141,11.239920616,11.239919879,0.000031006
4.666598386,0.881834059,0.817000031,0.684506232,5.846852779,11.239920616,11.239920135,0.000020247
4.677146031,0.857536499,0.759999990,0.684505959,5.969026089,11.239920616,11.239920302,0.000013100
4.687661081,0.832976622,0.854999959,0.684505787,6.091198921,11.239920616,11.239920411,0.000008563
4.698192907,0.808049560,0.722000003,0.684505673,6.213372231,11.239920616,11.239920483,0.000005580
4.708731291,0.782788237,0.740999937,0.684505599,6.318091869,11.239920616,11.239920529,0.000003651
4.719155565,0.757496534,0.722000003,0.684505552,6.440264702,11.239920616,11.239920559,0.000002402
4.729564033,0.731951384,0.722000003,0.673410872,6.562438011,11.239920616,11.239920579,-0.287290433
4.740069875,0.705881581,0.722000003,0.666001062,6.684610844,11.222467422,11.233855867,-0.475627961
4.750679953,0.679272211,0.722000003,0.661327099,6.789330959,11.222467422,11.229898552,-0.594350713
4.761282347,0.652410718,0.703000009,0.647934604,6.911503792,11.205014229,11.221251620,-0.936101809
4.772311465,0.624191754,0.646000028,0.628361248,7.033677101,11.187560081,11.209544311,-1.436119336
4.783247876,0.595943581,0.646000028,0.603010224,7.155849934,11.152653694,11.189775668,-2.081046216
4.793909236,0.568161980,0.607999980,0.587606399,7.278022766,11.117747307,11.164746884,-2.465326215
4.804911666,0.539251162,0.550999999,0.567838438,7.400196075,11.082840919,11.136285780,-2.960612269
4.815935319,0.510051985,0.550999999,0.542562497,7.522368908,11.030481339,11.099520311,-3.593682472
4.826890582,0.480815759,0.588999987,0.525057147,7.644542217,10.978120804,11.057335788,-4.022375603
4.837793695,0.451515119,0.513000011,0.513813269,7.766715050,10.925761223,11.011615584,-4.286868130
4.848756497,0.421861824,0.474999994,0.495842428,7.871434689,10.873401642,10.963588295,-4.724207539
4.859727419,0.392006232,0.417999983,0.466818828,7.993607998,10.803587914,10.907990543,-5.443339183
4.870163730,0.363449723,0.417999983,0.445857190,8.115780830,10.733775139,10.847453282,-5.950828454
4.880614208,0.334713522,0.398999989,0.435807879,8.220500946,10.663961411,10.783692586,-6.173866991
4.891157201,0.305591354,0.342000008,0.417004561,8.325220108,10.594148636,10.717828883,-6.622361009
4.901635842,0.276527334,0.323000014,0.393506360,8.429940224,10.506881714,10.644527880,-7.188089972
4.912221641,0.247056597,0.284999996,0.378988812,8.552113533,10.419615746,10.566374259,-7.518438076
4.922845518,0.217380970,0.303999990,0.363270595,8.656832695,10.332348824,10.485053902,-7.878030247
4.933875100,0.186480022,0.246999994,0.341355677,8.761552811,10.227629662,10.395602808,-8.393342031
4.944799496,0.155794275,0.208999991,0.313410823,8.866272926,10.122909546,10.300845956,-9.061702596
4.955830918,0.124740910,0.133000001,0.282479368,8.970992088,10.000736237,10.196562293,-9.801844148
4.966721963,0.094029741,0.171000004,0.252998703,9.075712204,9.878563881,10.086062576,-10.500792858
4.977285023,0.064205463,0.151999995,0.218367074,9.180432320,9.756390572,9.971506459,-11.330758300
4.988214470,0.033320060,0.094999999,0.180370561,9.285151482,9.599310875,9.842174030,-12.239238776
4.998737781,0.003568837,0.037999999,0.157577194,9.389871597,9.459684372,9.709264564,-12.751953042
5.009709686,-0.027451958,0.056999996,0.112366220,9.477137566,9.302604675,9.567956303,-13.840265191
5.020073892,-0.056744050,0.000000000,0.078887759,9.564404488,9.128071785,9.415102977,-14.618035070
5.030728371,-0.086833850,0.018999999,0.067884589,9.669123650,8.970992088,9.260781050,-14.812958739
5.041775736,-0.117996077,0.000000000,0.032213259,9.756390572,8.779006004,9.093371389,-15.639023021
5.052691761,-0.148737618,-0.018999999,-0.002951434,9.843656540,8.587019920,8.917421786,-16.446987670
5.063159319,-0.178157218,-0.075999998,-0.027934198,9.930923462,8.412487030,8.741964470,-16.991581946
5.073680590,-0.207657871,-0.075999998,-0.060543550,10.018189430,8.220500946,8.560763653,-17.730314471
5.084155083,-0.236946252,-0.113999993,-0.095559688,10.088003159,8.011061668,8.369750391,-18.525647335
5.094647159,-0.266191195,-0.133000001,-0.129498016,10.175269127,7.801621914,8.172334197,-19.289336516
5.105154294,-0.295373769,-0.189999998,-0.167852417,10.245082855,7.574728966,7.964675270,-20.161404867
5.115581453,-0.324219706,-0.208999991,-0.212529110,10.314895630,7.347836018,7.750332806,-21.193288932
5.126151158,-0.353332110,-0.208999991,-0.265550957,10.402162552,7.086036682,7.519499785,-22.431650638
5.136646094,-0.382099840,-0.266000003,-0.308449578,10.454522133,6.824237347,7.277906431,-23.401599622
5.147100117,-0.410606781,-0.246999994,-0.349235384,10.524335861,6.562438011,7.029291799,-24.312743235
5.157536150,-0.438905650,-0.303999990,-0.384762464,10.576695442,6.283185482,6.770030953,-25.081505194
5.168049092,-0.467241323,-0.323000014,-0.406038930,10.646508217,6.003932476,6.503823130,-25.477201080
5.178611196,-0.495524722,-0.361000001,-0.430213067,10.698868752,5.724679947,6.233082465,-25.945287634
5.189264761,-0.523854039,-0.379999995,-0.456353081,10.751228333,5.427973747,5.953319163,-26.459017902
5.200205451,-0.552726894,-0.417999983,-0.491151979,10.803587914,5.113814831,5.661603896,-27.189996641
5.210799311,-0.580460570,-0.474999994,-0.518366030,10.838494301,4.817108631,5.368154355,-27.723557014
5.221852674,-0.609150278,-0.513000011,-0.557994141,10.890854836,4.485496044,5.061443723,-28.570841300
5.232791208,-0.637281664,-0.493999988,-0.601260160,10.925761223,4.136430264,4.740015307,-29.503744625
